Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,Field 61,Value 61,Units 61,Field 62,Value 62,Units 62,Field 63,Value 63,Units 63,Field 64,Value 64,Units 64,Field 65,Value 65,Units 65,Field 66,Value 66,Units 66,Field 67,Value 67,Units 67,Field 68,Value 68,Units 68,
Data,13,hrv,time,"0.689|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422679",s,distance,"11689.26",m,accumulated_power,"239543",watts,altitude,"128.60000000000002",m,speed,"7.819",m/s,power,"204",watts,unknown,"3143",,unknown,"-53",,heart_rate,"123",bpm,cadence,"66",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.60000000000002",m,enhanced_speed,"7.819",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.555|0.536|0.542|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422680",s,distance,"11696.73",m,accumulated_power,"239765",watts,altitude,"128.39999999999998",m,speed,"7.474",m/s,power,"222",watts,unknown,"3142",,unknown,"-53",,heart_rate,"120",bpm,cadence,"79",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"7.474",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.53|0.538|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422681",s,distance,"11703.69",m,accumulated_power,"239996",watts,altitude,"128.39999999999998",m,speed,"6.961",m/s,power,"231",watts,unknown,"3142",,unknown,"-53",,heart_rate,"119",bpm,cadence,"80",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"6.961",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.529|0.517|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422682",s,distance,"11710.39",m,accumulated_power,"240166",watts,altitude,"128.39999999999998",m,speed,"6.69",m/s,power,"170",watts,unknown,"3142",,unknown,"-53",,heart_rate,"118",bpm,cadence,"78",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"6.69",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.525|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422683",s,distance,"11717.37",m,accumulated_power,"240331",watts,altitude,"128.39999999999998",m,speed,"6.989",m/s,power,"165",watts,unknown,"3142",,unknown,"-53",,heart_rate,"118",bpm,cadence,"80",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"6.989",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.529|0.34|0.333|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422684",s,distance,"11725.01",m,accumulated_power,"240471",watts,altitude,"128.39999999999998",m,speed,"7.633",m/s,power,"140",watts,unknown,"3142",,unknown,"-53",,heart_rate,"123",bpm,cadence,"88",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"7.633",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.378|0.521|0.214|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422685",s,distance,"11732.74",m,accumulated_power,"240664",watts,altitude,"128.39999999999998",m,speed,"7.735",m/s,power,"193",watts,unknown,"3142",,unknown,"-53",,heart_rate,"132",bpm,cadence,"92",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"7.735",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.306|0.518|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422686",s,distance,"11740.02",m,accumulated_power,"240912",watts,altitude,"128.39999999999998",m,speed,"7.278",m/s,power,"248",watts,unknown,"3142",,unknown,"-53",,heart_rate,"132",bpm,cadence,"87",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"7.278",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.433|0.598|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422687",s,distance,"11746.62",m,accumulated_power,"241172",watts,altitude,"128.39999999999998",m,speed,"6.597",m/s,power,"260",watts,unknown,"3142",,unknown,"-53",,heart_rate,"128",bpm,cadence,"86",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"6.597",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.516|0.518|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422688",s,distance,"11752.59",m,accumulated_power,"241506",watts,altitude,"128.39999999999998",m,speed,"5.972",m/s,power,"334",watts,unknown,"3142",,unknown,"-53",,heart_rate,"125",bpm,cadence,"82",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"5.972",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.518|0.511|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422689",s,distance,"11758.17",m,accumulated_power,"241786",watts,altitude,"128.39999999999998",m,speed,"5.58",m/s,power,"280",watts,unknown,"3142",,unknown,"-53",,heart_rate,"123",bpm,cadence,"69",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"5.58",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.521|0.521|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422690",s,distance,"11763.79",m,accumulated_power,"241952",watts,altitude,"128.39999999999998",m,speed,"5.617",m/s,power,"166",watts,unknown,"3142",,unknown,"-53",,heart_rate,"121",bpm,cadence,"72",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.39999999999998",m,enhanced_speed,"5.617",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.509|0.517|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422691",s,distance,"11769.66",m,accumulated_power,"242150",watts,altitude,"128.60000000000002",m,speed,"5.878",m/s,power,"198",watts,unknown,"3143",,unknown,"-54",,heart_rate,"121",bpm,cadence,"74",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.60000000000002",m,enhanced_speed,"5.878",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.516|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422692",s,distance,"11776.13",m,accumulated_power,"242273",watts,altitude,"128.79999999999995",m,speed,"6.466",m/s,power,"123",watts,unknown,"3144",,unknown,"-53",,heart_rate,"120",bpm,cadence,"81",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.79999999999995",m,enhanced_speed,"6.466",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.516|0.404|0.563|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422693",s,distance,"11783.16",m,accumulated_power,"242431",watts,altitude,"128.79999999999995",m,speed,"7.026",m/s,power,"158",watts,unknown,"3144",,unknown,"-53",,heart_rate,"120",bpm,cadence,"93",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"128.79999999999995",m,enhanced_speed,"7.026",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.305|0.258|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422694",s,distance,"11790.24",m,accumulated_power,"242598",watts,altitude,"129.0",m,speed,"7.082",m/s,power,"167",watts,unknown,"3145",,unknown,"-54",,heart_rate,"125",bpm,cadence,"92",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"129.0",m,enhanced_speed,"7.082",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.502|0.369|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422695",s,distance,"11797.2",m,accumulated_power,"242795",watts,altitude,"129.20000000000005",m,speed,"6.961",m/s,power,"197",watts,unknown,"3146",,unknown,"-53",,heart_rate,"125",bpm,cadence,"91",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"129.20000000000005",m,enhanced_speed,"6.961",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.642|0.514|0.232|0.283|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422696",s,distance,"11804.04",m,accumulated_power,"242978",watts,altitude,"130.0",m,speed,"6.839",m/s,power,"183",watts,unknown,"3150",,unknown,"-54",,heart_rate,"125",bpm,cadence,"90",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"130.0",m,enhanced_speed,"6.839",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.512|0.515|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422697",s,distance,"11810.92",m,accumulated_power,"243160",watts,altitude,"130.20000000000005",m,speed,"6.877",m/s,power,"182",watts,unknown,"3151",,unknown,"-54",,heart_rate,"125",bpm,cadence,"85",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"130.20000000000005",m,enhanced_speed,"6.877",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.517|0.508|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422698",s,distance,"11817.86",m,accumulated_power,"243327",watts,altitude,"130.39999999999998",m,speed,"6.942",m/s,power,"167",watts,unknown,"3152",,unknown,"-54",,heart_rate,"124",bpm,cadence,"88",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"130.39999999999998",m,enhanced_speed,"6.942",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.517|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422699",s,distance,"11824.88",m,accumulated_power,"243476",watts,altitude,"130.60000000000002",m,speed,"7.026",m/s,power,"149",watts,unknown,"3153",,unknown,"-54",,heart_rate,"122",bpm,cadence,"88",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"130.60000000000002",m,enhanced_speed,"7.026",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.513|0.522|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422700",s,distance,"11831.91",m,accumulated_power,"243612",watts,altitude,"130.79999999999995",m,speed,"7.026",m/s,power,"136",watts,unknown,"3154",,unknown,"-53",,heart_rate,"121",bpm,cadence,"87",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"130.79999999999995",m,enhanced_speed,"7.026",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.521|0.354|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422701",s,distance,"11838.91",m,accumulated_power,"243775",watts,altitude,"131.0",m,speed,"6.998",m/s,power,"163",watts,unknown,"3155",,unknown,"-53",,heart_rate,"121",bpm,cadence,"92",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.0",m,enhanced_speed,"6.998",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.601|0.599|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422702",s,distance,"11845.74",m,accumulated_power,"243959",watts,altitude,"131.0",m,speed,"6.83",m/s,power,"184",watts,unknown,"3155",,unknown,"-54",,heart_rate,"120",bpm,cadence,"91",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.0",m,enhanced_speed,"6.83",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.511|0.516|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422703",s,distance,"11852.39",m,accumulated_power,"244145",watts,altitude,"131.0",m,speed,"6.653",m/s,power,"186",watts,unknown,"3155",,unknown,"-54",,heart_rate,"119",bpm,cadence,"86",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.0",m,enhanced_speed,"6.653",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.521|0.511|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422704",s,distance,"11858.95",m,accumulated_power,"244298",watts,altitude,"131.0",m,speed,"6.559",m/s,power,"153",watts,unknown,"3155",,unknown,"-54",,heart_rate,"120",bpm,cadence,"83",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.0",m,enhanced_speed,"6.559",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.489|0.26|0.293|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422705",s,distance,"11865.8",m,accumulated_power,"244413",watts,altitude,"131.20000000000005",m,speed,"6.849",m/s,power,"115",watts,unknown,"3156",,unknown,"-53",,heart_rate,"120",bpm,cadence,"83",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.20000000000005",m,enhanced_speed,"6.849",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.528|0.524|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422706",s,distance,"11872.78",m,accumulated_power,"244515",watts,altitude,"131.20000000000005",m,speed,"6.979",m/s,power,"102",watts,unknown,"3156",,unknown,"-54",,heart_rate,"119",bpm,cadence,"90",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.20000000000005",m,enhanced_speed,"6.979",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,hrv,time,"0.52|0.513|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"870422707",s,distance,"11879.94",m,accumulated_power,"244595",watts,altitude,"131.20000000000005",m,speed,"7.157",m/s,power,"80",watts,unknown,"3156",,unknown,"-54",,heart_rate,"119",bpm,cadence,"86",rpm,temperature,"25",C,fractional_cadence,"0.0",rpm,enhanced_altitude,"131.20000000000005",m,enhanced_speed,"7.157",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
